1 1206826942
0 1929372933
0 3161001974
0 2942551528
0 1308114743
2 4090606323
0 2587593332
0 2783296791
0 2209710598
0 4165684573
3 2882833219
0 3620484357
0 2526395770
0 1517202619
0 3800196038
4 1601325411
0 1083675425
0 3320603862
0 2439963811
0 610486329
5 12580204
0 3038027504
0 3121845813
0 1213483242
0 2930016625
6 1008150236
0 171207905
0 1073047950
0 1416264042
0 4072724393
7 2552033124
0 1616747533
0 3220717232
0 722207616
0 2190117550
8 3291930158
0 2307872735
0 3097467512
0 4239232143
0 828065483
9 510625594
0 2180283605
0 1604546335
0 2067800691
0 2033803702
10 3799363179
0 3181698998
0 3029959211
0 334955983
0 3065621739
11 517382794
0 3021692061
0 677975348
0 10565777
0 2970964286
12 866410832
0 2093029834
0 1356354757
0 1179233134
0 3239446836
13 3990724712
0 3748381908
0 1973888306
0 1198469277
0 967346453
14 4099546226
0 2418855641
0 2885095672
0 82842506
0 3088414606
15 1490316620
0 2137555700
0 1414478967
0 3745967818
0 550571786
16 985716101
0 2058176792
0 3627295731
0 2836293410
0 1418977451
17 1366165928
0 1360508300
0 3265282801
0 1484099385
0 2397455088
18 3975888225
0 3798841394
0 1924701413
0 110717753
0 2801901477
19 1054881647
0 2904420284
0 2829721042
0 2790739565
0 319659405
20 2159581771
0 224122057
0 1386848965
0 1887666327
0 2965937443
21 68265772
0 1855826408
0 988068060
0 2557680444
0 85390630
22 930616461
0 1137793657
0 396937216
0 2887747973
0 2019795726
23 954231312
0 1813219210
0 1004597600
0 2241172322
0 4066432952
24 4244949720
0 2712820750
0 214446834
0 652321845
0 677220235
25 2637680142
0 3767144829
0 3976704917
0 2928686696
0 1119188277
26 2878392661
0 1304489503
0 3321439475
0 585144717
0 3957575571
27 381683220
0 895107245
0 1229635586
0 1605169147
0 434878870
28 3962136335
0 3403166351
0 3194632961
0 1666801644
0 1672562315
29 1791898990
0 1617936564
0 1781301480
0 588243802
0 3853423215
30 802205252
0 1121828775
0 2396262610
0 1487533911
0 483293271
31 578065074
0 1564435898
0 1114289770
0 879382944
0 1246521932
32 3037485283
0 137817931
0 3676878181
0 3642988874
0 3077052175
33 566313964
0 1980411072
0 3247844826
0 160733693
0 3313087208
34 439399968
0 2339956820
0 600624531
0 3418723292
0 1462693908
35 646054533
0 1959313038
0 3110505857
0 3831894235
0 3384237186
36 722653305
0 3922244219
0 1706733415
0 1366076605
0 2000892625
37 3330788147
0 2585357373
0 1339038448
0 3139319076
0 4103223731
38 3616216241
0 3680949961
0 4172857740
0 3906924594
0 4021693063
39 348708852
0 3758222387
0 2312386557
0 576980647
0 4204383588
40 1635073887
0 1112556412
0 1878501739
0 963542736
0 2935079432
41 3031219287
0 3458841954
0 3040989012
0 4228990931
0 2574867406
42 1062953221
0 2313304581
0 2510241673
0 65710156
0 674632849
43 353281260
0 3152228113
0 2934073573
0 1937598375
0 2344293124
44 2261852725
0 2784500317
0 2695622405
0 3094313615
0 2102198824
45 1034957361
0 95192485
0 3767709886
0 1737348156
0 4053457336
46 2057538918
0 2985488451
0 3795836190
0 455625062
0 411638371
47 4249493951
0 2734718488
0 4171390218
0 227997541
0 3259451369
48 758365482
0 2303051730
0 1885992386
0 52692393
0 324805702
49 3404691602
0 273601303
0 3240231936
0 3869409763
0 3009378344
50 1138443589
0 4154693255
0 2617731065
0 1676228622
0 580761107
51 2431009455
0 620836257
0 3217721171
0 1058150042
0 2011114361
52 2867186836
0 2590041804
0 3991133118
0 112930311
0 303840411
53 2822092031
0 615445675
0 2697804018
0 2955230825
0 3856217808
54 2368582773
0 4005515380
0 573652206
0 3752633184
0 2484207719
55 3811081316
0 255248435
0 3471315167
0 3598731508
0 2839912463
56 1234855680
0 1523928124
0 1938253218
0 744448109
0 349515585
57 3035492429
0 3460019176
0 2428173301
0 350844459
0 225765855
58 768964337
0 572842985
0 1834730570
0 3264764163
0 2963053448
59 3008616951
0 4113896275
0 1645101912
0 1431898110
0 2025455633
60 1217967103
0 4043489997
0 3844298057
0 1686841140
0 3891984111
61 892151393
0 1385162405
0 4027089454
0 3792559609
0 606958249
62 3428656152
0 2640672928
0 1673255904
0 2693845895
0 1688668296
63 1634296668
0 293760849
0 663705188
0 2329526686
0 2469918710
64 1818440668
0 176820687
0 3026324644
0 1330191687
0 1350100848
65 1385847516
0 3101787131
0 3613961244
0 4225507664
0 2659549372
66 2991541761
0 2994594941
0 2505500285
0 2881373742
0 885552739
67 2432541594
0 3383567697
0 3612854025
0 2689656216
0 3459711953
68 1431253659
0 204873034
0 2300721436
0 3437368008
0 3438943805
69 3592603706
