1 902232891
0 2457457327
0 3768198627
0 2989331618
0 109175246
0 141271926
0 4255218492
0 741981994
0 2339662633
0 303690443
0 535529035
2 3513690639
0 3486219671
0 494987676
0 2616494045
0 4100027628
0 2307929594
0 156005670
0 966160605
0 1190693440
0 454052847
0 3013529357
3 3829871028
0 1480696338
0 4271300098
0 2073322382
0 2411949393
0 3412811397
0 2634881969
0 2841607678
0 285858229
0 3695791138
0 1897592352
4 1901745280
0 167649338
0 2013630635
0 3719051102
0 1980115808
0 720666808
0 3143005406
0 1513621470
0 1396223909
0 1380418290
0 533723914
5 3428760132
0 1523889146
0 3822323102
0 2382025331
0 2850761559
0 2503555170
0 1981332865
0 835516498
0 1527938181
0 2852331379
0 2748100558
6 355828808
0 3386424406
0 3777558294
0 1473839938
0 198164763
0 1100844191
0 965057312
0 1941311896
0 1716711537
0 612876389
0 2962928680
7 3334991340
0 447643469
0 3714413750
0 934525838
0 4126441549
0 4249816162
0 2435639857
0 2483845160
0 2706425182
0 4071895349
0 4172325479
8 1354059676
0 4220362337
0 978330248
0 64137018
0 2513140149
0 3618500310
0 3715794268
0 2618291569
0 2751765553
0 3730355952
0 144667559
9 688758136
0 4147619364
0 2269120903
0 1766786201
0 2897585251
0 2515234273
0 3860821848
0 1001317611
0 3407827463
0 1278034659
0 2892677264
10 581070328
0 2565321189
0 2401448549
0 3714366528
0 1204002916
0 1191828508
0 3823634674
0 2383638177
0 2281884688
0 2883706985
0 443087190
11 2299498299
0 635234249
0 113472295
0 449727609
0 1345659504
0 3315672575
0 1235944410
0 2649996950
0 177744996
0 1491321800
0 2887042090
12 3285976007
0 4170944808
0 3503938762
0 1688907425
0 2123803919
0 1306836178
0 2612216086
0 3723895083
0 2509448035
0 3572254425
0 2430829940
13 3058371449
0 4133649933
0 2799272913
0 2478066433
0 2139728503
0 1874779677
0 3519445120
0 790619173
0 652600310
0 3532882801
0 2685111208
14 3657843456
0 501496508
0 3744153323
0 1938638702
0 3919970026
0 1871382139
0 1524945763
0 1858268744
0 1102163443
0 4111642754
0 1726652138
15 566806394
0 2451969598
0 1962982357
0 3615906163
0 4187131422
0 3241403294
0 3996972080
0 299630955
0 3713829794
0 3275465803
0 1807671072
16 585777206
0 2261212255
0 252936030
0 2410580481
0 572210468
0 3684885480
0 2858497950
0 1010843356
0 2844117606
0 1255682109
0 2826467058
17 3937625727
0 523211430
0 4233929095
0 2575478890
0 3651441024
0 383095504
0 739378642
0 1698373395
0 1750288267
0 3028774917
0 2285824707
18 4102231620
0 1322631131
0 3007447374
0 1875174949
0 2746476734
0 215087095
0 3538538470
0 3441478408
0 776783885
0 3501483713
0 589595562
19 3144415700
0 861197546
0 1742304736
0 2246658211
0 1921933889
0 4050432853
0 3445370525
0 679262502
0 1967133900
0 3556880650
0 3062040554
20 643528621
0 2635213305
0 325628654
0 2529300573
0 2755022277
0 360032532
0 3533005517
0 2042872958
0 3004606790
0 2378553326
0 1248861412
21 1637072924
0 2912015608
0 1836756363
0 1298478413
0 1099029753
0 264743411
0 2014319335
0 784041505
0 2347811598
0 4002574677
0 1881982423
22 1063504573
0 574618295
0 516933999
0 3084548875
0 1599072632
0 2769093316
0 961228147
0 3101296411
0 3620824330
0 3280781454
0 4172203328
23 3212312183
0 3575994482
0 2011222368
0 3777399382
0 208583801
0 2465467074
0 1684508952
0 4220489490
0 2960617407
0 3397687303
0 588106037
24 4106097295
0 2672536322
0 2672575576
0 2581049970
0 3730920952
0 1088873301
0 707144216
0 2909252814
0 1054648731
0 1330924291
0 3975724559
25 494123444
0 3973393009
0 2837139856
0 1925109868
0 2635060079
0 4239896487
0 3835156393
0 2662969136
0 254962475
0 3685373699
0 3372756770
26 2835372111
0 2103808721
0 1233973594
0 1322937247
0 296300623
0 1458275210
0 2458584170
0 359481743
0 2344055368
0 2057616687
0 2301247042
27 2973711462
0 1121567482
0 1427286138
0 2960828737
0 1625520581
0 3059963000
0 10478862
0 4016018519
0 1293201305
0 3006988677
0 4244838721
28 865234857
0 3531947154
0 2814279006
0 2309753449
0 3520199982
0 3813469074
0 1939483523
0 207663671
0 66166164
0 2490882226
0 2198940098
29 527420864
0 2107295763
0 1839361635
0 3717068882
0 4028383904
0 1980041872
0 4027149224
0 1369870695
0 3075719057
0 3916812671
0 2700887594
30 3784716187
0 2488825231
0 3881690622
0 534351876
0 773347915
0 1629672423
0 2389384718
0 1153327315
0 3530754975
0 407280872
0 194246860
31 2256816571
0 4115479137
0 2061060530
0 1049330901
0 2537043163
0 1029574037
0 461398123
0 417905744
0 1003005714
0 2644127857
0 742639727
32 3860759198
0 1334156356
0 271703731
0 3139316563
0 19608158
0 2047648970
0 965894237
0 58017532
0 1479858084
0 3163335018
0 1080123467
33 3061087211
0 2056244236
0 2270882295
0 3566020585
0 748743257
0 3340340689
0 2258309972
0 3637287452
0 1276514459
0 2845873231
0 1954987350
34 827365192
0 3786661431
0 3610412764
0 684378710
0 3032864999
0 2697765895
0 1583554418
0 3563508425
0 2081102395
0 799902345
0 1309011186
35 1161566978
0 2439285051
0 1378193789
0 2083037295
0 1040883218
0 1204755803
0 2343248878
0 741181416
0 44202548
0 2457929765
0 3398915377
36 1939101357
0 1993654339
0 436221094
0 3111640864
0 75626519
0 1447734622
0 2977208526
0 2617955794
0 1631378288
0 1680652806
0 4239573223
37 2939703117
0 1605020766
0 1176218016
0 2775306107
0 3986267169
0 2999260027
0 4007338911
0 578082362
0 585837973
0 4140949812
0 820470156
38 2499200657
0 1590697650
0 2718390345
0 1666491668
0 957242484
0 3417878454
0 37110258
0 1698023964
0 3622540606
0 2121305773
0 2433338550
39 673370006
0 1387745442
0 1310330714
0 2552464501
0 4201727762
0 38096242
0 1456117081
0 4256617818
0 2470564768
0 3461147681
0 647266858
40 140262592
0 4000617816
0 1535387489
0 1166113083
0 1647048334
0 1922668888
0 3441920506
0 3852158693
