1 7438707799236164651
0 1933332786032035004
0 15795941609955022233
0 10003980334588076698
0 17553825382476687790
0 1025229489636027695
0 15542422395579241210
0 2845381566906865620
0 3976336620691275426
0 13776910659758921110
0 15900722096600031435
0 266741922860515138
0 284905085021806725
0 4230296938413472374
0 3321448502745550966
0 3446092217242548010
2 5737090598804574749
0 17794519204602663296
0 6316205812688076648
0 11393148753617081810
0 13329638565172993279
0 15203189875282517648
0 6418334866758675096
0 8144138730513165060
0 12097855605014546039
0 16795867184639709093
0 2193337143006925263
0 8416045539319368632
0 13341280797568330958
0 7561400678089284304
0 10672741899666623380
0 15220827725971179540
3 3447897943550408934
0 7330250176290498870
0 14441667534619300597
0 16461486851369569204
0 16839790874077286086
0 2403205763908530310
0 11455071510261605129
0 14931053568865385831
0 15978991754492686641
0 10418234103250822080
0 9578839473298678066
0 5503122372299106522
0 2502181089895420681
0 10261425677576686847
0 17577866388702591379
0 373215643218333393
4 17500049719190422274
0 17574785432403225676
0 12549766941243971816
0 11018858762842789521
0 4365238599621439657
0 6738052568835144388
0 9744729099043478648
0 10606485410830134373
0 5312036599144116035
0 2743039792871114973
0 14132745964820963501
0 5969248823460901327
0 7680132047274875551
0 3871670165844338766
0 17913664192957678881
0 15846151452466773849
5 9700719459140792661
0 1288927705744435426
0 12853650624209891881
0 7065302986128001654
0 9471851514418107771
0 7593898520283103942
0 13553904045303312701
0 3683108286946347270
0 13476861898235512285
0 16621763503063256708
0 9543277935446364170
0 6500825289389119874
0 13470642054525833845
0 8687094430280552872
0 10105044448208455777
0 9622583372125155247
6 11698803581901103668
0 13703394755738697630
0 5392233161082195907
0 5305237826681546859
0 8372492333491877562
0 7272946059471097750
0 1694979719665826780
0 3138165409711094531
0 3244202585569100945
0 9467713876636598998
0 1633693136074376582
0 5812926896763523043
0 6497604416089137122
0 12091657534213008404
0 8681781576892421774
0 16463407401638260761
7 16281405610332098763
0 14971711887604742406
0 3042947627001896533
0 14892215281186213576
0 6907890478598747809
0 4945077339395158620
0 6706898830090479220
0 11346577599424454310
0 5323102619632904709
0 10376759727479755779
0 9515462699649466336
0 6984259028256215518
0 7840281170572220671
0 6348453973365344678
0 11772854854114986898
0 4687033593942683440
8 10689232058508935414
0 13961153860001675953
0 11250957079266252305
0 7029826643754052974
0 1415054515421002839
0 5037405472545335051
0 4443097163214325828
0 14127899878999848113
0 11966597607524285319
0 12941558035091872776
0 15372889198464084763
0 12919193302910354128
0 10931735080753989535
0 12191645923825626525
0 4507659083743778987
0 5966982913587589566
9 7842480861884125971
0 16971855667308720826
0 14431939880283619603
0 10537677440538133109
0 308918137571776279
0 9867048362310632431
0 8739625052579723
0 1768163298448945850
0 18015645292938789088
0 17861016123873997567
0 17656476187704103605
0 17677072762102028142
0 14777481990405398366
0 10879703517358536444
0 16006829669691547446
0 18075579960116896952
10 6274136655267951985
0 3620817430345721453
0 5967055611776809450
0 1644651741308927684
0 15106390683085509120
0 14871880160248871740
0 7103338696868275545
0 13932188887728561208
0 3098355600287216907
0 13079945274068795598
0 10796492166961827489
0 317926258136815578
0 17337520773969211355
0 16877990364828408124
0 7632734066703070860
0 8262836809279671467
11 10304961964754771921
0 9508314069140691977
0 10929735229172213167
0 10777462166908323667
0 611144662082820542
0 6017983317664662639
0 4484624031808161074
0 11750957496637185682
0 3292966261388845515
0 12733598430823365430
0 13843564729310426096
0 4899354352538188241
0 9961169924947282143
0 13127240305888235460
0 2904350542944679058
0 16852168146396096945
12 7199498112557623275
0 14010091216670168995
0 11934452201150054882
0 9922011879624321467
0 2555963121032742063
0 10871874475517513289
0 5588290178406747838
0 2787752528485692201
0 12045817292948715283
0 243933770250090516
0 1075695764636729912
0 6975307238442725022
0 12428257148029044367
0 12368354152284079505
0 5695368179321500217
0 10420258728503445998
13 15024974555521110138
0 6436676161682136916
0 9693845171174122903
0 17211454468195444447
0 12787502906017969672
0 1270582228909794453
0 1959239401871556041
0 7646825119050555731
0 647514975834525187
0 1597859543843058635
0 11733489457532428219
0 14502979552242124724
0 8528551400773984774
0 5809259985087163683
0 4144670588649513637
0 2107268049167392082
14 16580438856480942424
0 7746254196557151041
0 17302164409694413713
0 10753026829486323391
0 9825108187071958878
0 15272926448817766289
0 8099451034840194552
0 15839104544037460912
0 15031566324610532185
0 843704902999097662
0 1907132142511241088
0 16774089469837921909
0 6955453158445790898
0 14532587018396479613
0 13295195751187778085
0 956804272195362081
15 8917035330976694453
0 7874438812248503370
0 2140594825729082364
0 14984639232273442086
0 2743237790609950718
0 6186878988253550865
0 3397079955277994279
0 8134218770196507490
0 1958655581996591278
0 18271949767572773445
0 8959248564996430983
0 13227455045974150741
0 5850679473236888941
0 1551180200737885859
0 12915792548601298845
0 9062892823911035077
16 4582206581162172351
0 5244471177662857654
0 16182872770816507306
0 788445483338495500
0 4465411090277408458
0 9203674768310048485
0 13395476188211971736
0 10110536148401265795
0 14605692158415866703
0 13516883861028868974
0 5477104864912524493
0 9507416845290007247
0 227109209977394022
0 10371265167689281701
0 6905495965684987237
0 9277446124159037444
17 13854799008544568559
0 2205966510052295122
0 12603227094503937235
0 10369740322835514867
0 13411416212483067991
0 14436874203300687028
0 12405812658896682777
0 6961005061490928331
0 11643047469448360852
0 3976760258622357675
0 188313615532881834
0 7368924033982705199
0 9053842141733270550
0 12040584619516460905
0 13878625715334562510
0 15410752443883414440
18 2365124373794884897
0 8232071326592216278
0 2912073458193107203
0 6716502006241183574
0 5224161406327066915
0 4366387755850092595
0 13728376090780103529
0 3767588590900390372
0 17412654259204232196
0 13159521511115473202
0 14877472696383921355
0 12654144226486033671
0 18287981008519654586
0 13226398912478485711
0 11399178077058960776
0 517448247142238628
19 5753229529426678436
0 15949688473775187152
0 10359396719239066605
0 12273466262726084366
0 5688984378932058944
0 6261617635677246877
0 13261874155797497991
0 1143751108889099317
0 14708599522336685283
0 580986972674877096
0 11026712813210158809
0 8604456766475460327
0 12840422935121084239
0 3503336475925132215
0 10930320966347332967
0 3329163938911543327
20 2513271581253584227
0 1534685361697350935
0 5071479667708883878
0 8192936488741457392
0 14982921474938860446
0 11492615049410681596
0 12790410578225125954
0 3948222511200426099
0 15078944332752736457
0 11245589792415057886
0 9387630967389267024
0 5171577414735923190
0 11366225321498748832
0 2062504149123662566
0 1380228320857234837
0 4347920960045654355
21 13718555744653051880
0 10450493025525336349
0 15028870807785760095
0 5796124618060650740
0 8605615070387661226
0 9165263308348315818
0 13232837714654227647
0 14115851400458946942
0 13593370767996543676
0 17201974911384534325
0 14216417121177045796
0 4340558312649184758
0 7854797327158161322
0 4945863735854367342
0 13579693409540359198
0 12223817066474887971
22 3423324009132147385
0 17614642833446589741
0 4291050067726385756
0 13552678447439067755
0 1513894737232711527
0 13556850380766823275
0 6381001614685183584
0 6097293743462371708
0 18349578986510457153
0 12850122269148765187
0 7581618968862648250
0 16452688199658428782
0 15049649175295751663
0 7120453506556715891
0 6378314891710524480
0 1710795472950247696
23 16245677486386547856
0 33365618782494660
0 17203070131714507350
0 17633688072350085892
0 9168340023988014628
0 10942982301612796217
0 1797597739768521933
0 16123160862659274478
0 8995350980337586204
0 845781310881990970
0 3756979576083849540
0 8777395377335827931
0 11590719631720374772
0 17327070258884990268
0 8508375312389862820
0 6354528836269165465
24 7288727106682552100
0 2156793609302046872
0 2504437117865037620
0 6309299224702900876
0 10367126754111125350
0 16050376340403001566
0 6356275149596306555
0 4513876589675343014
0 6590302111233976993
0 4066458457905909212
0 12115508679836083788
0 3799129069302030403
0 11845096648776651111
0 7434006347055332719
0 6124759494751821936
0 3862041922031881053
25 3634528912074979067
0 12403755617812152457
0 2257248148116675726
0 1506366127439068314
0 12673276468075146221
0 10158022892028682758
0 10338460169904644978
0 14931402833952515153
0 5827509056606275056
0 13572143506579294729
0 15643514733167929738
0 2235687346148852460
0 10396262026716847772
0 18374321225097463761
0 15859779344967914765
0 5481231709071081091
26 8044034108688530755
0 16010674193262002557
0 15192969927241924920
0 12187914130051621460
0 338091095647601387
0 3019401927808733400
0 9026726062229732606
0 8207215343983002553
0 1319754121156142622
0 5617286777268332944
0 1264597678041424906
0 6052178837409563071
0 17201633116733775047
0 13700859860872296092
0 7266148677790497267
0 15340696546990902920
27 3944247133827153397
0 9567562934735242520
0 691162450270522351
0 13526112356797381607
0 7046598484413251095
0 11780475236190616670
0 8459774160497097548
0 9298308885787067428
0 15720506844477889018
0 3619378534712130754
0 17965126918359231028
0 8512895390695195856
0 5811490390529608671
0 12572871916649373043
0 13060743430417415714
0 3688125045842084680
28 4747312295673828909
0 2631755969469569078
0 17319836667079286770
0 12962017092730757033
0 1120143885928323142
0 10924822496392633785
0 7351639529147160299
0 2893268444957704245
0 10223554574085259048
0 6480699194455303380
0 17630137882715975586
0 10688022104969048978
0 2566794024800369808
0 8577706043977502487
0 13449654012419370671
0 18167215544034781501
29 6045411054746974696
0 5628190998512402613
0 12058878674148668800
0 6601125938089926414
0 10804390715904724330
0 3661398557858308370
0 5448911486794824774
0 554467456862692744
0 4259968652069089777
0 15468204776258520089
0 3502936742634044352
0 10318415245279692069
0 6195964332038415187
0 7672862994459988136
0 3234003457925100001
0 7391733326552051696
30 12481969795147804006
0 17004967795566925954
0 15063965947294226645
0 5038312247475409579
0 8742702770371241435
0 14915769751481584475
0 12938593792273620926
0 15659368929860255037
0 15592830867014549577
0 11089863781075852174
0 6678307320151798291
0 7319209841229987842
0 13932644478236128888
0 14444197662844474131
0 6775469106713879113
0 11368068476953052914
31 1476676290502104305
